site,station,segment,spatial_location_index,x_mm,y_mm,velocity_mm_s,point_count,deviation_mm
nanjingdonglu,East Nanjing Road,5,123,150933.339,-922807.9294,863.304911,8,308.659449
nanjingdonglu,East Nanjing Road,5,124,150989.1017,-922846.7411,859.7791041,8,261.96004
nanjingdonglu,East Nanjing Road,5,125,151059.0121,-924644.4249,660.4660527,20,1526.023494
nanjingdonglu,East Nanjing Road,5,126,151093.3691,-924506.9637,682.1028733,20,1395.229836
nanjingdonglu,East Nanjing Road,5,127,151147.1615,-923439.9971,912.3011526,2,348.2424147
nanjingdonglu,East Nanjing Road,5,128,151227.611,-922660.0318,894.5447036,13,410.981299
nanjingdonglu,East Nanjing Road,5,129,151276.3513,-923052.3798,892.2192477,5,15.78048338
nanjingdonglu,East Nanjing Road,5,130,151333.5164,-923223.376,875.681769,8,161.8602046
nanjingdonglu,East Nanjing Road,5,131,151389.401,-923646.9341,1051.06331,17,589.01495
nanjingdonglu,East Nanjing Road,5,132,151438.4889,-922494.0319,792.5729274,34,543.6483741
nanjingdonglu,East Nanjing Road,5,133,151524.6577,-922692.1169,802.2150485,6,334.9210872
nanjingdonglu,East Nanjing Road,5,134,151598.7319,-921882.4168,506.6169829,4,1124.49676
nanjingdonglu,East Nanjing Road,5,135,151691.4559,-922586.9779,720.2167701,10,413.9888095
nanjingdonglu,East Nanjing Road,5,136,151765.9363,-922386.5007,456.7628471,9,601.1038454
nanjingdonglu,East Nanjing Road,5,137,151814.7968,-921515.0206,505.3381761,16,1455.530781
nanjingdonglu,East Nanjing Road,5,138,151858.9007,-922254.2884,456.7628471,6,717.9603662
nanjingdonglu,East Nanjing Road,5,139,151939.6635,-921679.5002,454.6474587,32,1274.257093
nanjingdonglu,East Nanjing Road,5,140,151970.317,-922127.628,435.2898534,10,826.5738785
nanjingdonglu,East Nanjing Road,5,141,152043.9265,-923004.5466,740.83744,4,51.51885988
nanjingdonglu,East Nanjing Road,5,142,152097.8184,-922986.943,729.542581,3,42.15578422
nanjingdonglu,East Nanjing Road,5,143,152149.8661,-923195.7016,757.3903531,2,256.3362199
nanjingdonglu,East Nanjing Road,5,144,152214.8374,-923637.6169,1149.34353,1,702.9977054
nanjingdonglu,East Nanjing Road,5,145,152290.8096,-923004.5062,729.9695306,2,88.32143896
nanjingdonglu,East Nanjing Road,5,146,152332.475,-923730.7448,1302.310407,1,812.6396406
nanjingdonglu,East Nanjing Road,5,147,152383.8431,-923716.2212,1425.718992,1,805.945783
nanjingdonglu,East Nanjing Road,5,148,152383.8431,-923716.2212,1425.718992,1,805.945783
nanjingdonglu,East Nanjing Road,5,149,152383.8431,-923716.2212,1425.718992,1,805.945783
nanjingdonglu,East Nanjing Road,5,150,152383.8431,-923716.2212,1425.718992,1,805.945783
nanjingdonglu,East Nanjing Road,6,1,161104.8357,-926355.2946,808.9497414,70,1064.320072
nanjingdonglu,East Nanjing Road,6,2,161181.5674,-925696.3315,916.9463443,13,410.9232702
nanjingdonglu,East Nanjing Road,6,3,161227.7994,-925151.0334,1165.58802,7,130.7750327
nanjingdonglu,East Nanjing Road,6,4,161280.2755,-925251.2774,1181.583982,14,27.65262626
nanjingdonglu,East Nanjing Road,6,5,161334.5599,-925265.6281,1177.338298,21,10.2200692
nanjingdonglu,East Nanjing Road,6,6,161383.1223,-925221.0033,1178.719688,11,51.90314261
nanjingdonglu,East Nanjing Road,6,7,161441.3083,-925616.4202,1018.221249,13,346.2257064
nanjingdonglu,East Nanjing Road,6,8,161504.2697,-925685.4537,940.2541949,15,418.7969391
nanjingdonglu,East Nanjing Road,6,9,161547.8798,-925982.3736,834.1204868,15,717.7478637
nanjingdonglu,East Nanjing Road,6,10,161608.4642,-925416.3345,1207.417008,18,156.180702
nanjingdonglu,East Nanjing Road,6,11,161662.3951,-925570.1412,1254.06133,16,312.8590515
nanjingdonglu,East Nanjing Road,6,12,161714.2623,-925792.0605,847.63729,11,537.4147738
nanjingdonglu,East Nanjing Road,6,13,161767.8237,-925556.9668,1224.204403,14,305.8273222
nanjingdonglu,East Nanjing Road,6,14,161825.8884,-925244.0108,1175.20398,17,3.310724013
nanjingdonglu,East Nanjing Road,6,15,161879.6243,-924889.7111,1151.696167,22,353.8146041
nanjingdonglu,East Nanjing Road,6,16,161929.0574,-925724.451,1189.114657,17,482.3885181
nanjingdonglu,East Nanjing Road,6,17,161979.9392,-925303.9021,1120.752228,9,65.50998439
nanjingdonglu,East Nanjing Road,6,18,162033.477,-925586.7982,1145.068061,13,351.0296707
nanjingdonglu,East Nanjing Road,6,19,162094.2138,-925098.2331,1133.585025,8,133.1890833
nanjingdonglu,East Nanjing Road,6,20,162143.082,-925270.9644,1158.798068,8,42.09194348
nanjingdonglu,East Nanjing Road,6,21,162198.8155,-925783.0778,1178.549507,10,556.5766649
nanjingdonglu,East Nanjing Road,6,22,162249.2551,-925842.0523,1125.71502,15,618.3800697
nanjingdonglu,East Nanjing Road,6,23,162315.1078,-925393.1214,1073.813768,7,174.0293797
nanjingdonglu,East Nanjing Road,6,24,162376.7939,-924936.5915,1174.690427,7,278.1504541
nanjingdonglu,East Nanjing Road,6,25,162434.5864,-925037.8675,1166.157291,25,173.6900625
nanjingdonglu,East Nanjing Road,6,26,162481.043,-924475.3645,1219.865077,14,732.5475956
nanjingdonglu,East Nanjing Road,6,27,162530.1733,-924652.273,1200.424827,6,553.0849875
nanjingdonglu,East Nanjing Road,6,28,162587.8106,-924547.7966,1218.815523,13,654.0392327
nanjingdonglu,East Nanjing Road,6,29,162641.3051,-924804.5818,1170.789573,12,394.5815584
nanjingdonglu,East Nanjing Road,6,30,162699.5281,-925750.5266,990.8838823,10,553.148298
nanjingdonglu,East Nanjing Road,6,31,162755.317,-924570.643,1229.109632,9,621.5072624
nanjingdonglu,East Nanjing Road,6,32,162832.8546,-924995.9591,1142.612094,8,192.4072856
nanjingdonglu,East Nanjing Road,6,33,162894.9854,-924828.0677,1110.826808,18,356.4084752
nanjingdonglu,East Nanjing Road,6,34,162931.3605,-924360.187,1228.153675,8,821.3885026
nanjingdonglu,East Nanjing Road,6,35,162989.6392,-924627.7807,1141.217035,6,550.8628032
nanjingdonglu,East Nanjing Road,6,36,163038.5723,-924472.1881,1141.471075,9,703.3522253
nanjingdonglu,East Nanjing Road,6,37,163096.8318,-924538.5489,1151.831512,11,633.7213376
nanjingdonglu,East Nanjing Road,6,38,163154.0988,-924026.2338,1245.672117,8,1141.84814
nanjingdonglu,East Nanjing Road,6,39,163206.8363,-924419.6412,1226.390865,10,746.0430285
nanjingdonglu,East Nanjing Road,6,40,163259.3679,-924710.0664,1120.301192,10,453.0578745
nanjingdonglu,East Nanjing Road,6,41,163325.5883,-925272.1283,978.1576987,13,111.9009139
nanjingdonglu,East Nanjing Road,6,42,163384.4368,-925133.9248,962.7183439,9,22.67022201
nanjingdonglu,East Nanjing Road,6,43,163442.6113,-925304.2512,968.189582,9,150.7660551
nanjingdonglu,East Nanjing Road,6,44,163495.3112,-925169.8955,891.6801257,8,19.70054337
nanjingdonglu,East Nanjing Road,6,45,163535.584,-925245.2502,889.0719722,27,97.26152135
nanjingdonglu,East Nanjing Road,6,46,163599.1792,-924997.3745,916.2692263,12,146.509318
nanjingdonglu,East Nanjing Road,6,47,163648.187,-925374.0784,880.6569412,10,232.4068163
nanjingdonglu,East Nanjing Road,6,48,163701.3999,-924979.5763,923.951177,12,158.3410839
nanjingdonglu,East Nanjing Road,6,49,163750.8397,-925074.1623,893.9947453,13,61.04438713
nanjingdonglu,East Nanjing Road,6,50,163805.0155,-924886.3297,927.6521217,14,245.4167665
nanjingdonglu,East Nanjing Road,6,51,163859.3164,-926141.7216,1102.685336,36,1011.012004
nanjingdonglu,East Nanjing Road,6,52,163913.0212,-925564.0835,917.6585227,20,437.4659117
nanjingdonglu,East Nanjing Road,6,53,163975.9822,-925251.8494,901.3603637,14,129.4142597
nanjingdonglu,East Nanjing Road,6,54,164030.9316,-925203.1741,895.5279128,11,84.01026223
nanjingdonglu,East Nanjing Road,6,55,164084.2988,-924801.4925,979.5511291,11,313.8971005
nanjingdonglu,East Nanjing Road,6,56,164133.575,-925364.5389,922.7135549,11,251.0623835
nanjingdonglu,East Nanjing Road,6,57,164191.9495,-925060.9563,897.7544455,11,48.62725622
nanjingdonglu,East Nanjing Road,6,58,164244.7731,-925058.592,909.4422665,10,47.91420299
nanjingdonglu,East Nanjing Road,6,59,164302.7652,-924638.0524,1018.847619,11,464.3781582
nanjingdonglu,East Nanjing Road,6,60,164362.537,-924874.1207,955.2672212,14,225.2381568
nanjingdonglu,East Nanjing Road,6,61,164415.6665,-925003.554,932.0519562,12,92.93875682
nanjingdonglu,East Nanjing Road,6,62,164453.5953,-925088.8394,877.3542851,30,5.644317458
nanjingdonglu,East Nanjing Road,6,63,164519.2114,-925043.0297,947.0575602,12,47.52701395
nanjingdonglu,East Nanjing Road,6,64,164574.0266,-924991.5626,941.7805295,12,95.71848146
nanjingdonglu,East Nanjing Road,6,65,164633.3343,-924804.7204,984.6090314,9,278.8014883
nanjingdonglu,East Nanjing Road,6,66,164686.0077,-925088.3326,940.8004859,9,7.43108491
nanjingdonglu,East Nanjing Road,6,67,164733.0825,-925094.9167,935.2619136,7,16.70842818
nanjingdonglu,East Nanjing Road,6,68,164791.8417,-924933.5033,907.3441253,9,141.0344844
nanjingdonglu,East Nanjing Road,6,69,164841.6963,-925190.1436,714.1578485,7,118.0687852
nanjingdonglu,East Nanjing Road,6,70,164905.7904,-925168.948,769.2871678,11,100.6308261
nanjingdonglu,East Nanjing Road,6,71,164953.147,-925015.1905,918.6435664,8,50.12056637
nanjingdonglu,East Nanjing Road,6,72,165002.5231,-924734.205,1007.375132,11,327.765627
nanjingdonglu,East Nanjing Road,6,73,165067.9476,-925224.7633,724.0914927,12,165.7642539
nanjingdonglu,East Nanjing Road,6,74,165113.5226,-925015.7736,900.2745977,8,40.22807766
nanjingdonglu,East Nanjing Road,6,75,165181.0952,-925699.3083,715.7353424,39,646.0776887
nanjingdonglu,East Nanjing Road,6,76,165222.1953,-925542.3183,718.5909013,16,491.7383405
nanjingdonglu,East Nanjing Road,6,77,165287.3207,-924633.8969,1031.964906,15,411.3708827
nanjingdonglu,East Nanjing Road,6,78,165334.4344,-924515.4415,1025.998559,13,526.8914769
nanjingdonglu,East Nanjing Road,6,79,165387.2911,-924979.1384,1002.205303,10,60.91375169
nanjingdonglu,East Nanjing Road,6,80,165443.8505,-925052.7287,798.9616596,9,15.85626227
nanjingdonglu,East Nanjing Road,6,81,165511.2211,-925005.1427,987.570142,10,27.76069058
nanjingdonglu,East Nanjing Road,6,82,165551.5599,-924642.3547,1070.802406,7,387.5877367
nanjingdonglu,East Nanjing Road,6,83,165611.2015,-925194.2225,733.0801964,8,166.8123308
nanjingdonglu,East Nanjing Road,6,84,165678.3127,-925021.0455,894.067279,7,2.316130175
nanjingdonglu,East Nanjing Road,6,85,165727.6677,-925192.201,732.1331721,7,171.5561789
nanjingdonglu,East Nanjing Road,6,86,165760.89,-925125.1708,904.4211879,27,106.5676226
nanjingdonglu,East Nanjing Road,6,87,165823.5114,-925340.7451,710.0532596,9,325.4131464
nanjingdonglu,East Nanjing Road,6,88,165887.3549,-925324.5392,740.2878205,7,312.9407625
nanjingdonglu,East Nanjing Road,6,89,165952.6625,-924911.2564,900.6338947,11,95.85554841
nanjingdonglu,East Nanjing Road,6,90,166009.0207,-924603.1311,1018.945879,8,400.1880138
nanjingdonglu,East Nanjing Road,6,91,166054.5351,-925357.5602,937.7146603,7,355.6120629
nanjingdonglu,East Nanjing Road,6,92,166110.9628,-924740.1351,997.7004338,15,257.4975746
nanjingdonglu,East Nanjing Road,6,93,166167.2435,-924687.1069,1003.525301,10,307.1691067
nanjingdonglu,East Nanjing Road,6,94,166232.088,-925129.6059,969.1286247,11,138.3490531
nanjingdonglu,East Nanjing Road,6,95,166300.7457,-924795.3452,980.6428932,10,191.3628358
nanjingdonglu,East Nanjing Road,6,96,166340.8935,-925232.3803,986.4678752,8,247.2664908
nanjingdonglu,East Nanjing Road,6,97,166402.1223,-924944.8399,960.3260543,10,36.23505354
nanjingdonglu,East Nanjing Road,6,98,166462.2544,-925203.6225,995.1641461,12,225.6039076
nanjingdonglu,East Nanjing Road,6,99,166510.9081,-925172.5761,995.3395378,16,197.4333026
nanjingdonglu,East Nanjing Road,6,100,166567.4943,-924923.1616,963.7516421,7,48.27863361
nanjingdonglu,East Nanjing Road,6,101,166610.783,-924759.5646,973.5312197,6,209.0858051
nanjingdonglu,East Nanjing Road,6,102,166667.6762,-925250.8477,1002.519364,11,284.6736378
nanjingdonglu,East Nanjing Road,6,103,166722.4738,-925158.0394,988.0159158,8,195.2029968
nanjingdonglu,East Nanjing Road,6,104,166788.2488,-924535.1953,1064.554223,9,422.7733185
nanjingdonglu,East Nanjing Road,6,105,166846.5723,-925309.7326,1001.506676,6,353.8446544
nanjingdonglu,East Nanjing Road,6,106,166897.2785,-924867.9277,1014.348243,11,84.27676848
nanjingdonglu,East Nanjing Road,6,107,166949.0309,-925110.7186,1071.717404,10,161.1142971
nanjingdonglu,East Nanjing Road,6,108,167008.4813,-925180.0086,1020.649074,6,233.7382232
nanjingdonglu,East Nanjing Road,6,109,167075.5109,-925219.9777,1008.52417,9,277.5312535
nanjingdonglu,East Nanjing Road,6,110,167133.075,-925152.8705,1038.338603,8,213.8789379
nanjingdonglu,East Nanjing Road,6,111,167203.2396,-924980.2213,1065.518904,10,45.59449498
nanjingdonglu,East Nanjing Road,6,112,167257.4039,-924815.75,1143.714593,5,115.457207
nanjingdonglu,East Nanjing Road,6,113,167302.3868,-925044.043,1004.007146,9,115.0677587
nanjingdonglu,East Nanjing Road,6,114,167369.3208,-924670.0842,1242.534461,10,254.3790657
nanjingdonglu,East Nanjing Road,6,115,167413.255,-925437.2431,812.1076099,8,514.0376985
nanjingdonglu,East Nanjing Road,6,116,167474.1255,-925258.4169,899.5209339,10,339.0459745
nanjingdonglu,East Nanjing Road,6,117,167526.5373,-924996.1043,1089.912055,13,80.2195873
nanjingdonglu,East Nanjing Road,6,118,167587.5612,-924959.5091,1116.646425,13,47.23161206
nanjingdonglu,East Nanjing Road,6,119,167648.3779,-924338.2868,1399.623228,9,569.4168492
nanjingdonglu,East Nanjing Road,6,120,167702.0101,-924821.1446,1247.871136,7,84.26430417
nanjingdonglu,East Nanjing Road,6,121,167757.3922,-925018.8746,1222.953373,8,116.3541365
nanjingdonglu,East Nanjing Road,6,122,167825.3012,-924745.8171,1293.123214,10,152.3030093
nanjingdonglu,East Nanjing Road,6,123,167863.7191,-924501.0967,1373.632805,4,394.3811059
nanjingdonglu,East Nanjing Road,6,124,167920.1973,-925215.6026,940.4642902,9,322.1996634
nanjingdonglu,East Nanjing Road,6,125,167986.9714,-924902.8014,1286.2206,9,13.81566602
nanjingdonglu,East Nanjing Road,6,126,168049.1707,-925387.8254,1029.14058,12,501.6194385
nanjingdonglu,East Nanjing Road,6,127,168102.6779,-925602.5514,931.2509834,23,719.0894255
nanjingdonglu,East Nanjing Road,6,128,168130.8144,-925836.3808,904.0346309,26,954.1577497
nanjingdonglu,East Nanjing Road,6,129,168192.4429,-924685.9438,1250.512371,7,190.7616555
nanjingdonglu,East Nanjing Road,6,130,168247.7699,-924790.2611,1252.602053,13,83.40983929
nanjingdonglu,East Nanjing Road,6,131,168322.3034,-924817.1398,1237.544941,10,52.24883611
nanjingdonglu,East Nanjing Road,6,132,168377.8354,-925070.5872,1197.081296,8,203.9980598
nanjingdonglu,East Nanjing Road,6,133,168446.395,-924601.5354,1258.816996,7,260.28585
nanjingdonglu,East Nanjing Road,6,134,168492.464,-925085.3208,1077.93988,12,225.3598057
nanjingdonglu,East Nanjing Road,6,135,168552.9359,-924850.2352,1264.945019,10,5.851560906
nanjingdonglu,East Nanjing Road,6,136,168615.3185,-924436.8231,1324.293741,12,414.9138678
nanjingdonglu,East Nanjing Road,6,137,168667.6582,-924401.4988,1334.751513,16,447.1399845
nanjingdonglu,East Nanjing Road,6,138,168723.7556,-925098.5535,1384.004891,11,251.997514
nanjingdonglu,East Nanjing Road,6,139,168775.8054,-925123.177,1387.471971,11,279.6011497
nanjingdonglu,East Nanjing Road,6,140,168841.1127,-925093.3464,1351.282966,12,253.6110888
nanjingdonglu,East Nanjing Road,6,141,168901.8079,-925121.8099,1345.986233,8,285.5515462
nanjingdonglu,East Nanjing Road,6,142,168951.5774,-924460.3265,1323.762327,5,371.9293707
nanjingdonglu,East Nanjing Road,6,143,169005.7935,-924766.6939,1271.484279,11,62.93232641
nanjingdonglu,East Nanjing Road,6,144,169051.0463,-924506.8267,1329.747508,11,319.7323163
nanjingdonglu,East Nanjing Road,6,145,169119.7945,-924429.16,1298.816871,23,393.2779981
nanjingdonglu,East Nanjing Road,6,146,169150.7878,-925127.073,1332.625352,3,305.2590272
nanjingdonglu,East Nanjing Road,6,147,169209.87,-924442.5944,1280.210022,7,374.6360942
nanjingdonglu,East Nanjing Road,6,148,169260.6398,-924201.6805,1258.286214,6,612.1968156
nanjingdonglu,East Nanjing Road,6,149,169309.9868,-925230.8092,1177.924075,4,418.0614655
nanjingdonglu,East Nanjing Road,6,150,169309.9868,-925230.8092,1177.924075,4,418.0614655
nanjingdonglu,East Nanjing Road,7,1,174680.5609,-925314.7662,833.9516598,5,324.4525821
nanjingdonglu,East Nanjing Road,7,2,174732.6939,-925594.8735,784.471922,8,47.90550948
nanjingdonglu,East Nanjing Road,7,3,174788.4905,-925407.3395,771.5369947,8,238.4018247
nanjingdonglu,East Nanjing Road,7,4,174851.2673,-925616.2872,773.7795157,7,33.52503167
nanjingdonglu,East Nanjing Road,7,5,174914.2627,-925387.1578,788.0538079,7,265.9634104
nanjingdonglu,East Nanjing Road,7,6,174977.2145,-925599.6212,794.4184478,7,57.57965687
nanjingdonglu,East Nanjing Road,7,7,175042.0184,-925723.8306,804.8289411,8,62.59350405
nanjingdonglu,East Nanjing Road,7,8,175099.8516,-925396.2362,817.4166143,7,267.8408137
nanjingdonglu,East Nanjing Road,7,9,175149.7998,-925665.5471,804.4454662,7,1.952621449
nanjingdonglu,East Nanjing Road,7,10,175198.7049,-926005.216,801.9216608,13,334.2541823
nanjingdonglu,East Nanjing Road,7,11,175239.9726,-925718.5717,802.3677946,10,45.67916683
nanjingdonglu,East Nanjing Road,7,12,175296.3511,-924986.4029,901.3232417,7,688.544834
nanjingdonglu,East Nanjing Road,7,13,175355.1181,-925649.5795,795.8274085,7,29.98650198
nanjingdonglu,East Nanjing Road,7,14,175430.6797,-925614.6228,791.9983531,6,69.33751088
nanjingdonglu,East Nanjing Road,7,15,175495.2646,-925631.383,795.3192234,5,56.42088177
nanjingdonglu,East Nanjing Road,7,16,175565.3462,-925606.4117,791.4554415,8,85.47299759
nanjingdonglu,East Nanjing Road,7,17,175627.282,-925954.4685,802.5418934,4,258.3289078
nanjingdonglu,East Nanjing Road,7,18,175670.4006,-925616.1961,770.8370356,5,81.90245416
nanjingdonglu,East Nanjing Road,7,19,175734.5485,-925607.9068,750.9936672,8,93.9547754
nanjingdonglu,East Nanjing Road,7,20,175785.8072,-925297.3382,757.5665011,5,407.004336
nanjingdonglu,East Nanjing Road,7,21,175842.3995,-925660.875,739.0479679,5,47.4412543
nanjingdonglu,East Nanjing Road,7,22,175884.8864,-925727.7941,740.9606101,5,16.86742171
nanjingdonglu,East Nanjing Road,7,23,175940.5174,-925679.9827,730.5878642,6,34.14642299
nanjingdonglu,East Nanjing Road,7,24,176014.6764,-925675.0275,729.7874065,8,43.46325625
nanjingdonglu,East Nanjing Road,7,25,176068.0741,-925676.6904,725.1935016,5,44.95456099
nanjingdonglu,East Nanjing Road,7,26,176128.7063,-925286.7796,738.3249742,8,437.7591587
nanjingdonglu,East Nanjing Road,7,27,176182.0319,-925600.825,579.555232,9,127.4044223
nanjingdonglu,East Nanjing Road,7,28,176233.2714,-925715.0127,582.8392148,8,16.44456861
nanjingdonglu,East Nanjing Road,7,29,176281.5937,-925740.9453,588.1794121,7,6.614680888
nanjingdonglu,East Nanjing Road,7,30,176332.5432,-925697.5631,591.9106641,5,39.71063682
nanjingdonglu,East Nanjing Road,7,31,176404.2159,-926549.3135,614.4600031,8,806.3388523
nanjingdonglu,East Nanjing Road,7,32,176437.6003,-926988.1836,950.4512064,13,1242.477651
nanjingdonglu,East Nanjing Road,7,33,176488.0668,-926304.2,632.1310661,6,556.7086559
nanjingdonglu,East Nanjing Road,7,34,176548.4602,-925932.3439,605.6368473,9,181.9389072
nanjingdonglu,East Nanjing Road,7,35,176631.6935,-925590.0138,578.7328421,17,164.7050772
nanjingdonglu,East Nanjing Road,7,36,176681.7094,-926331.6367,610.9291094,5,572.6824167
nanjingdonglu,East Nanjing Road,7,37,176729.6733,-925719.0056,589.6611707,7,41.71223322
nanjingdonglu,East Nanjing Road,7,38,176786.5064,-925824.2209,610.0709203,10,59.97568666
nanjingdonglu,East Nanjing Road,7,39,176847.6946,-925753.9808,602.587429,6,13.75526651
nanjingdonglu,East Nanjing Road,7,40,176905.2402,-925931.2315,613.5829134,9,159.796173
nanjingdonglu,East Nanjing Road,7,41,176976.1416,-925976.9075,613.2493342,5,201.2135911
nanjingdonglu,East Nanjing Road,7,42,177055.6232,-926107.5352,604.958646,16,326.928546
nanjingdonglu,East Nanjing Road,7,43,177086.1025,-925945.1442,619.7912464,50,163.0237811
nanjingdonglu,East Nanjing Road,7,44,177151.8845,-925787.0847,612.927336,9,1.380086297
nanjingdonglu,East Nanjing Road,7,45,177220.2507,-925788.2691,616.264574,8,1.489620405
nanjingdonglu,East Nanjing Road,7,46,177280.834,-926036.0492,628.631909,6,242.291637
nanjingdonglu,East Nanjing Road,7,47,177354.4353,-925718.1878,615.3939739,8,79.35743184
nanjingdonglu,East Nanjing Road,7,48,177406.1078,-925594.3806,606.1001144,26,205.9954269
nanjingdonglu,East Nanjing Road,7,49,177454.2361,-925686.6485,609.9805383,9,116.7256325
nanjingdonglu,East Nanjing Road,7,50,177508.0149,-925706.897,611.5325942,14,99.683367
nanjingdonglu,East Nanjing Road,7,51,177562.468,-925715.5848,617.3001753,9,94.22145879
nanjingdonglu,East Nanjing Road,7,52,177632.3549,-925902.6093,576.4453553,8,88.36015052
nanjingdonglu,East Nanjing Road,7,53,177681.4415,-925294.6785,453.34069,8,521.4076266
nanjingdonglu,East Nanjing Road,7,54,177735.7268,-925565.9804,524.2137154,12,253.7777952
nanjingdonglu,East Nanjing Road,7,55,177788.2876,-925335.3677,476.0348116,9,487.0875997
nanjingdonglu,East Nanjing Road,7,56,177834.2798,-925420.9342,471.1804701,9,404.3815709
nanjingdonglu,East Nanjing Road,7,57,177892.5211,-925461.2467,470.529795,9,367.5719202
nanjingdonglu,East Nanjing Road,7,58,177967.4908,-924573.4531,456.3028754,50,1258.241147
nanjingdonglu,East Nanjing Road,7,59,178007.0824,-924660.0396,469.2137963,25,1174.139503
nanjingdonglu,East Nanjing Road,7,60,178064.0025,-925517.7057,523.8086387,7,321.3202252
nanjingdonglu,East Nanjing Road,7,61,178115.6106,-924927.3535,503.583613,41,913.6883263
nanjingdonglu,East Nanjing Road,7,62,178178.3276,-925791.971,673.1392346,11,54.27465635
nanjingdonglu,East Nanjing Road,7,63,178255.4999,-925417.4314,517.6833513,16,432.708967
nanjingdonglu,East Nanjing Road,7,64,178310.8741,-924840.6524,501.5945305,48,1011.749389
nanjingdonglu,East Nanjing Road,7,65,178345.1954,-925207.9195,472.9976386,13,647.1443576
nanjingdonglu,East Nanjing Road,7,66,178408.9651,-925947.1306,653.3765899,10,87.02240124
nanjingdonglu,East Nanjing Road,7,67,178467.0632,-925660.2366,544.4962035,10,202.7997503
nanjingdonglu,East Nanjing Road,7,68,178537.2018,-925242.7958,514.3565334,60,623.6472367
nanjingdonglu,East Nanjing Road,7,69,178573.2496,-926036.143,576.0684009,34,166.1973024
nanjingdonglu,East Nanjing Road,7,70,178629.8006,-926851.7241,411.3746954,41,977.0244015
nanjingdonglu,East Nanjing Road,7,71,178682.6996,-925906.1874,639.8342514,18,30.02396385
nanjingdonglu,East Nanjing Road,7,72,178741.2818,-926937.1061,411.0240438,66,1055.686092
nanjingdonglu,East Nanjing Road,7,73,178789.7963,-926779.5527,413.2563193,45,895.5470977
nanjingdonglu,East Nanjing Road,7,74,178840.9443,-926967.3256,418.4614986,35,1079.978111
nanjingdonglu,East Nanjing Road,7,75,178897.4692,-927027.2226,443.3443045,39,1136.438773
nanjingdonglu,East Nanjing Road,7,76,178941.8604,-926823.9021,418.6096613,43,930.8548134
nanjingdonglu,East Nanjing Road,7,77,178996.085,-926426.8154,440.8024553,49,531.2621014
nanjingdonglu,East Nanjing Road,7,78,179042.8842,-925595.6677,569.2163276,31,301.1990376
nanjingdonglu,East Nanjing Road,7,79,179096.7376,-925875.5532,609.2548828,30,24.97626421
nanjingdonglu,East Nanjing Road,7,80,179140.438,-926322.0615,458.3984404,46,418.1806791
nanjingdonglu,East Nanjing Road,7,81,179196.8426,-926505.3882,434.8081918,20,597.8638356
nanjingdonglu,East Nanjing Road,7,82,179240.4961,-926319.8304,451.1453726,4,410.0549439
nanjingdonglu,East Nanjing Road,7,83,179305.9994,-926216.7226,462.6630407,5,303.2659737
nanjingdonglu,East Nanjing Road,7,84,179364.0058,-926173.5134,495.7964259,3,256.7122115
nanjingdonglu,East Nanjing Road,7,85,179430.3021,-925768.4588,615.4401577,3,151.549483
nanjingdonglu,East Nanjing Road,7,86,179510.9607,-926393.1538,462.362066,5,467.3068952
nanjingdonglu,East Nanjing Road,7,87,179556.1278,-927153.9211,429.2690056,5,1224.088529
nanjingdonglu,East Nanjing Road,7,88,179600.9759,-926705.5767,452.5365782,14,773.8801689
nanjingdonglu,East Nanjing Road,7,89,179671.9476,-926500.8662,502.0469132,6,565.342154
nanjingdonglu,East Nanjing Road,7,90,179729.4845,-926942.5598,454.2749109,6,1002.875661
nanjingdonglu,East Nanjing Road,7,91,179784.7474,-926525.4445,538.3340128,11,583.2281358
nanjingdonglu,East Nanjing Road,7,92,179835.8498,-925918.5572,654.3447019,13,25.62250817
nanjingdonglu,East Nanjing Road,7,93,179901.3801,-926960.7703,488.0368221,2,1010.921028
nanjingdonglu,East Nanjing Road,7,94,179983.6241,-926598.1761,543.1592129,4,644.1089905
nanjingdonglu,East Nanjing Road,7,95,180048.5302,-926740.4435,531.0504293,24,782.3030407
nanjingdonglu,East Nanjing Road,7,96,180095.9818,-926722.9358,541.9918354,26,762.0282687
nanjingdonglu,East Nanjing Road,7,97,180148.3396,-926748.3932,569.1617854,7,784.3550267
nanjingdonglu,East Nanjing Road,7,98,180193.6053,-925829.8122,638.6965042,2,135.2977889
nanjingdonglu,East Nanjing Road,7,99,180258.6472,-926178.1289,621.3330454,3,208.5796096
nanjingdonglu,East Nanjing Road,7,100,180347.9734,-925726.7417,623.7982406,2,247.2887954
nanjingdonglu,East Nanjing Road,7,101,180419.6558,-926377.2312,672.6786846,8,397.8442077
nanjingdonglu,East Nanjing Road,7,102,180468.7242,-925926.2608,666.953606,3,55.23925848
nanjingdonglu,East Nanjing Road,7,103,180528.6128,-925532.9015,605.6316097,4,451.4408574
nanjingdonglu,East Nanjing Road,7,104,180597.8754,-925121.9505,612.0788275,3,865.7597502
nanjingdonglu,East Nanjing Road,7,105,180647.5956,-924322.0324,1049.326811,1,1667.217895
nanjingdonglu,East Nanjing Road,7,106,180721.2083,-925959.3439,796.2322164,5,37.09939205
nanjingdonglu,East Nanjing Road,7,107,180798.6717,-925737.2678,762.0414328,3,263.3510627
nanjingdonglu,East Nanjing Road,7,108,180852.3322,-925237.3872,697.9510229,2,765.5247512
